id,Status_D,Status_C,Status_CL
10497,0.07819543,0.91756946,0.004235155
10498,0.06833539,0.9297837,0.0018809059
10499,0.06419913,0.92606574,0.009735193
10500,0.026292514,0.9726513,0.0010561912
10501,0.06834025,0.91914773,0.012512018
10502,0.006818195,0.9928925,0.00028937022
10503,0.84305906,0.15200526,0.0049356367
10504,0.51857716,0.4772443,0.004178564
10505,0.93004453,0.06651238,0.0034430868
10506,0.8589502,0.12785254,0.013197242
10507,0.009374023,0.9719192,0.018706875
10508,0.12202428,0.8769728,0.0010028728
10509,0.043322854,0.9550641,0.0016130806
10510,0.122218125,0.8377193,0.040062565
10511,0.9683446,0.029691808,0.0019635046
10512,0.011551765,0.9682986,0.02014964
10513,0.0015605038,0.9965395,0.0019000504
10514,0.17897192,0.5539634,0.26706466
10515,0.75416625,0.18569754,0.06013621
10516,0.029218446,0.9649567,0.0058248998
10517,0.0012844332,0.99759823,0.0011173107
10518,0.086114295,0.90326244,0.0106233135
10519,0.9965701,0.0020970881,0.0013327576
10520,0.07877955,0.9170342,0.0041862996
10521,0.9897524,0.008761552,0.0014860316
10522,0.9762296,0.015012076,0.008758383
10523,0.9170098,0.081446625,0.001543615
10524,0.89758515,0.07612608,0.026288742
10525,0.053975645,0.94406706,0.0019572848
10526,0.27960643,0.70983946,0.010554082
10527,0.13980366,0.85682166,0.0033746583
10528,0.99546695,0.004097318,0.0004357157
10529,0.09125235,0.8673006,0.041447043
10530,0.88623464,0.11243109,0.0013342621
10531,0.054446585,0.9398647,0.0056887385
10532,0.047062777,0.95060873,0.0023284697
10533,0.07496111,0.9033697,0.021669202
10534,0.023609608,0.97014767,0.006242746
10535,0.49476114,0.48803213,0.01720672
10536,0.046164937,0.95175,0.00208508
10537,0.11541628,0.8354932,0.049090587
10538,0.89348215,0.09701004,0.009507847
10539,0.008240726,0.9845749,0.007184324
10540,0.2382547,0.4768774,0.28486794
10541,0.06741488,0.93014884,0.002436237
10542,0.3567245,0.5949982,0.048277333
10543,0.53816783,0.45075706,0.011075131
10544,0.033174414,0.96422565,0.0025998796
10545,0.005537594,0.99208975,0.002372633
10546,0.018142687,0.96755356,0.0143037895
10547,0.12428019,0.87389636,0.0018234965
10548,0.015989237,0.954455,0.029555669
10549,0.007410798,0.9898074,0.002781836
10550,0.0100107705,0.98638713,0.003602044
10551,0.93213767,0.055067956,0.012794385
10552,0.9974153,0.002445156,0.00013957119
10553,0.1335822,0.8633728,0.0030449918
10554,0.97260463,0.026189014,0.001206347
10555,0.9259041,0.018052114,0.056043785
10556,0.018775072,0.979587,0.0016379536
10557,0.7147646,0.2502786,0.03495682
10558,0.17316939,0.81683993,0.0099906325
10559,0.011636318,0.9879609,0.00040277594
10560,0.16633205,0.8311276,0.002540363
10561,0.067257494,0.90787256,0.0248699
10562,0.0014480376,0.99675095,0.001800989
10563,0.54185754,0.34908473,0.10905772
10564,0.49679965,0.32074744,0.18245289
10565,0.012095916,0.98717785,0.0007262528
10566,0.9313442,0.020203013,0.048452817
10567,0.29494712,0.6819333,0.023119599
10568,0.030736566,0.9678159,0.0014475416
10569,0.8590333,0.086708575,0.054258127
10570,0.54805326,0.42344922,0.028497549
10571,0.6767037,0.30486667,0.01842959
10572,0.12822081,0.86473954,0.007039705
10573,0.41798136,0.5684725,0.013546173
10574,0.58886725,0.4044659,0.0066668745
10575,0.031840708,0.9530825,0.015076741
10576,0.7122715,0.24833328,0.03939521
10577,0.99908674,0.0007289172,0.00018440127
10578,0.08792392,0.90906537,0.0030106679
10579,0.20325343,0.745191,0.051555585
10580,0.07082275,0.92847115,0.00070608594
10581,0.035023708,0.96385705,0.001119193
10582,0.12732373,0.8698637,0.0028126163
10583,0.032109823,0.96691394,0.00097628107
10584,0.11043311,0.8777425,0.011824367
10585,0.37197897,0.62419844,0.0038225357
10586,0.027027007,0.9686205,0.0043525407
10587,0.030508079,0.9657467,0.003745215
10588,0.31264552,0.6861819,0.0011726326
10589,0.20967641,0.68611896,0.10420459
10590,0.28384116,0.70436794,0.011790898
10591,0.09284209,0.9053625,0.0017954672
10592,0.030459324,0.8924806,0.077060126
10593,0.8895167,0.10743084,0.0030524577
10594,0.07656696,0.9211678,0.0022652966
10595,0.31352684,0.6754839,0.010989246
10596,0.8865153,0.07546836,0.03801632
10597,0.16118942,0.824845,0.013965592
10598,0.117612876,0.8809111,0.0014760259
10599,0.94281703,0.052867096,0.004315905
10600,0.09731734,0.90123045,0.0014522237
10601,0.0056860955,0.9907265,0.0035874308
10602,0.744587,0.20955817,0.045854807
10603,0.8897963,0.051421415,0.058782335
10604,0.5720928,0.40281793,0.02508931
10605,0.9625064,0.035209402,0.0022841687
10606,0.8301413,0.15456754,0.015291133
10607,0.012062196,0.9803411,0.0075966823
10608,0.04292618,0.9552418,0.0018320258
10609,0.17003666,0.8288827,0.0010806776
10610,0.99679464,0.002076901,0.0011284035
10611,0.0112767955,0.9870423,0.0016809403
10612,0.032507684,0.9657995,0.0016928102
10613,0.97332066,0.026123535,0.00055574696
10614,0.2546744,0.72324455,0.022081053
10615,0.94305456,0.048794057,0.008151375
10616,0.66480017,0.32622468,0.008975148
10617,0.28062066,0.6913887,0.027990593
10618,0.07077362,0.89196557,0.03726083
10619,0.76727027,0.16294575,0.06978394
10620,0.03312952,0.9655975,0.0012729638
10621,0.35973597,0.60658985,0.033674184
10622,0.16817635,0.8198845,0.011939116
10623,0.033098593,0.95257694,0.014324461
10624,0.9845073,0.013628206,0.0018644122
10625,0.04755097,0.9511822,0.0012668894
10626,0.9556138,0.026399663,0.01798658
10627,0.034482345,0.9563549,0.009162738
10628,0.5961056,0.39296338,0.010931039
10629,0.25354096,0.7455977,0.0008613446
10630,0.0584828,0.8835572,0.05796002
10631,0.44749096,0.515832,0.03667703
10632,0.9235639,0.068364866,0.008071246
10633,0.26239374,0.71905124,0.018554986
10634,0.07083127,0.9288348,0.0003339243
10635,0.8328678,0.14804317,0.01908902
10636,0.010160343,0.97939545,0.010444239
10637,0.08933296,0.8690564,0.041610647
10638,0.8327013,0.1628036,0.0044950945
10639,0.04191679,0.9575192,0.00056399766
10640,0.021807317,0.9742087,0.003984031
10641,0.027411748,0.972071,0.0005173105
10642,0.0030382953,0.9963736,0.00058806874
10643,0.95608056,0.036131654,0.00778772
10644,0.033543102,0.9654517,0.0010051902
10645,0.34101805,0.5064534,0.15252855
10646,0.305947,0.6879766,0.0060764113
10647,0.032695055,0.96545714,0.0018478388
10648,0.02874384,0.9690155,0.002240653
10649,0.009574521,0.97722113,0.013204329
10650,0.05558588,0.9439379,0.00047623776
10651,0.93178284,0.03818977,0.030027343
10652,0.9975357,0.001666555,0.0007977344
10653,0.47759452,0.49880707,0.023598451
10654,0.9913967,0.008435656,0.00016758649
10655,0.12576883,0.87181866,0.0024124426
10656,0.9596465,0.036718488,0.003635047
10657,0.09062089,0.8287571,0.08062201
10658,0.7164996,0.27903828,0.0044620596
10659,0.008487678,0.9891053,0.002406962
10660,0.057803836,0.9369157,0.005280507
10661,0.94961333,0.04569716,0.004689455
10662,0.3525585,0.6415122,0.005929307
10663,0.98049986,0.01254378,0.006956376
10664,0.9956463,0.0035568366,0.00079681823
10665,0.20199911,0.17695537,0.6210455
10666,0.37484556,0.6101686,0.014985901
10667,0.425872,0.53754395,0.036584057
10668,0.062403504,0.9373618,0.0002347465
10669,0.037274487,0.9572501,0.0054753586
10670,0.17505553,0.81591904,0.009025395
10671,0.4733127,0.41705793,0.10962939
10672,0.8373198,0.16090117,0.0017790676
10673,0.3497874,0.64591914,0.0042934464
10674,0.17496467,0.79034346,0.034691952
10675,0.01810168,0.9797503,0.0021480783
10676,0.011343826,0.98814744,0.0005086828
10677,0.987716,0.010360522,0.0019234379
10678,0.1447235,0.85384417,0.0014323286
10679,0.031008158,0.96247876,0.006513013
10680,0.0020028418,0.9974911,0.00050601584
10681,0.64118797,0.34970337,0.009108704
10682,0.98114747,0.011921311,0.0069311387
10683,0.9947915,0.0044304584,0.0007781086
10684,0.040739056,0.16138622,0.7978747
10685,0.87134296,0.123481184,0.005175802
10686,0.88717616,0.097329736,0.0154941175
10687,0.009401367,0.98349184,0.007106778
10688,0.007072951,0.9895291,0.0033979525
10689,0.090773456,0.90353364,0.005692869
10690,0.05594582,0.94282573,0.0012284826
10691,0.26409227,0.6352629,0.10064482
10692,0.10301843,0.84993106,0.04705052
10693,0.30753893,0.6885515,0.003909641
10694,0.3447131,0.6374808,0.01780611
10695,0.04983032,0.92899936,0.0211703
10696,0.6664937,0.32851517,0.0049910764
10697,0.004409292,0.99494886,0.00064185716
10698,0.19763634,0.7478787,0.05448496
10699,0.052460216,0.94261646,0.004923266
10700,0.5827557,0.40731275,0.009931587
10701,0.7414493,0.24178624,0.016764512
10702,0.87712675,0.09788721,0.02498603
10703,0.025583966,0.97183955,0.0025765272
10704,0.014355783,0.9809107,0.0047335
10705,0.8316914,0.15199779,0.016310846
10706,0.018563537,0.9739008,0.0075356434
10707,0.049556695,0.9457155,0.004727763
10708,0.6071452,0.37219653,0.02065832
10709,0.01300727,0.9829018,0.00409096
10710,0.6311683,0.3007303,0.06810142
10711,0.19513799,0.754146,0.050715998
10712,0.39232978,0.25441992,0.35325027
10713,0.005269578,0.9935377,0.0011926359
10714,0.008150723,0.9283401,0.06350917
10715,0.085917614,0.90936774,0.004714715
10716,0.052237358,0.9440422,0.003720396
10717,0.055747703,0.9175601,0.026692145
10718,0.21563895,0.6968012,0.08755989
10719,0.08481601,0.91312987,0.0020541435
10720,0.108176865,0.8809539,0.010869244
10721,0.30109593,0.68584454,0.013059503
10722,0.034146924,0.9637726,0.0020804883
10723,0.015023019,0.9818631,0.0031139224
10724,0.9756562,0.022578452,0.0017653435
10725,0.03084939,0.9670417,0.0021089665
10726,0.010986408,0.9865638,0.0024498075
10727,0.9669709,0.031993404,0.0010357312
10728,0.9044864,0.08862896,0.0068845637
10729,0.12409465,0.87510556,0.00079976855
10730,0.08928662,0.879949,0.030764375
10731,0.24294524,0.75272274,0.004331971
10732,0.95611537,0.042897604,0.0009870495
10733,0.039977133,0.95719355,0.002829278
10734,0.024748571,0.9652272,0.010024233
10735,0.6915463,0.29696056,0.011493122
10736,0.65130615,0.31890875,0.02978508
10737,0.013526405,0.98572195,0.00075163215
10738,0.68706316,0.30012617,0.012810671
10739,0.024088925,0.97312003,0.0027910627
10740,0.2546111,0.7406432,0.0047456976
10741,0.3941565,0.59529376,0.010549765
10742,0.9524286,0.040530205,0.0070411693
10743,0.023508666,0.95770204,0.018789317
10744,0.79947996,0.19751614,0.0030038822
10745,0.109065026,0.88790333,0.0030316433
10746,0.12354855,0.87181336,0.004638094
10747,0.50663686,0.4534893,0.03987387
10748,0.05505804,0.9418647,0.0030772144
10749,0.50250626,0.4748049,0.02268888
10750,0.0124516515,0.98455554,0.0029928812
10751,0.2575631,0.7303415,0.0120954
10752,0.84416044,0.14158125,0.014258358
10753,0.46249977,0.4094039,0.12809631
10754,0.9413958,0.03295278,0.0256514
10755,0.18601947,0.7952957,0.018684844
10756,0.06688262,0.93241835,0.00069898367
10757,0.070861146,0.92144805,0.007690819
10758,0.51230395,0.48445073,0.0032452843
10759,0.07540328,0.9215412,0.0030555255
10760,0.8170145,0.16058934,0.022396168
10761,0.027850349,0.9706697,0.001479937
10762,0.2451438,0.7237719,0.031084277
10763,0.30871442,0.6848408,0.006444739
10764,0.2246601,0.7530077,0.022332253
10765,0.04823656,0.9484892,0.0032743195
10766,0.006538335,0.993364,9.770272e-05
10767,0.20760214,0.38213947,0.4102584
10768,0.98907113,0.010466073,0.00046275707
10769,0.053572103,0.9409109,0.005517042
10770,0.2696874,0.45210993,0.27820262
10771,0.999037,0.00054013164,0.00042285267
10772,0.16250843,0.8306663,0.0068252804
10773,0.95705074,0.03661639,0.006332853
10774,0.050310235,0.9362648,0.013424944
10775,0.0803761,0.91737586,0.0022480309
10776,0.1623076,0.55412906,0.28356335
10777,0.18855554,0.80929583,0.0021486536
10778,0.54792595,0.4428897,0.009184388
10779,0.030446555,0.9605414,0.009012026
10780,0.02855313,0.9684618,0.0029850316
10781,0.027253944,0.9711799,0.001566125
10782,0.6194584,0.17934377,0.20119788
10783,0.53344405,0.45947385,0.007082115
10784,0.9913215,0.0075668157,0.0011116666
10785,0.022910537,0.97477233,0.0023171206
10786,0.7782814,0.21986644,0.0018521325
10787,0.2936912,0.6430772,0.063231625
10788,0.07830705,0.90848756,0.013205387
10789,0.0838921,0.7902788,0.12582907
10790,0.7445449,0.2495757,0.0058793626
10791,0.6978883,0.28403786,0.018073801
10792,0.29716283,0.58992404,0.11291315
10793,0.11551618,0.87696284,0.007520959
10794,0.08075876,0.9070634,0.012177816
10795,0.016036,0.9793099,0.00465406
10796,0.9343177,0.058973495,0.006708818
10797,0.0053018345,0.9926664,0.002031711
10798,0.0057218857,0.97339714,0.020880984
10799,0.043819465,0.955182,0.0009985212
10800,0.5114932,0.3472833,0.14122348
10801,0.0253996,0.97367644,0.0009239988
10802,0.4433733,0.5514102,0.0052165254
10803,0.9796221,0.015375922,0.0050019263
10804,0.11289371,0.84369934,0.04340696
10805,0.80259174,0.18319947,0.014208746
10806,0.010228266,0.9885966,0.0011751305
10807,0.02733014,0.9655976,0.0070722345
10808,0.46639583,0.5327703,0.00083385676
10809,0.018880941,0.95282656,0.028292459
10810,0.027131474,0.96950835,0.003360211
10811,0.01975786,0.97592735,0.0043148375
10812,0.3680903,0.46259516,0.16931455
10813,0.5645736,0.3297216,0.10570481
10814,0.0060875104,0.99256116,0.0013513017
10815,0.69831896,0.28988597,0.011795105
10816,0.0049240566,0.9610634,0.034012605
10817,0.16982396,0.8274034,0.002772665
10818,0.037717532,0.95691806,0.00536438
10819,0.024668012,0.9736326,0.0016993955
10820,0.050780833,0.94381297,0.005406125
10821,0.87481534,0.05347357,0.07171105
10822,0.99741083,0.0023585465,0.00023062837
10823,0.95641685,0.040244196,0.0033389756
10824,0.8753206,0.07310868,0.051570695
10825,0.08119904,0.786163,0.132638
10826,0.1365402,0.8584258,0.0050339773
10827,0.081339166,0.9110986,0.007562253
10828,0.27689412,0.70904565,0.014060208
10829,0.9565655,0.030756397,0.012678055
10830,0.03392434,0.963129,0.002946684
10831,0.937803,0.06038063,0.0018164342
10832,0.023325525,0.96269387,0.013980688
10833,0.11182272,0.8770739,0.011103404
10834,0.04072818,0.954413,0.004858828
10835,0.53343934,0.4478838,0.01867688
10836,0.013102763,0.9860014,0.00089587463
10837,0.87009674,0.11241533,0.017487938
10838,0.993053,0.005560912,0.001386058
10839,0.86709803,0.10837958,0.024522446
10840,0.09932307,0.89241725,0.008259668
10841,0.94874674,0.047784958,0.0034682914
10842,0.5002567,0.48426104,0.015482207
10843,0.8852976,0.10610542,0.008597045
10844,0.06489934,0.93203235,0.003068277
10845,0.10562694,0.8925013,0.0018718112
10846,0.105842285,0.8912283,0.0029294195
10847,0.033529203,0.9470686,0.01940225
10848,0.044048678,0.9514737,0.0044776406
10849,0.0096928505,0.9880213,0.0022858074
10850,0.9567417,0.027632263,0.015626073
10851,0.12491168,0.866363,0.008725344
10852,0.023596793,0.9740239,0.002379391
10853,0.23046666,0.6053804,0.16415294
10854,0.037476216,0.9619319,0.00059192383
10855,0.9848918,0.0055781608,0.009530062
10856,0.16664386,0.81499004,0.018366054
10857,0.93646896,0.057943437,0.0055876304
10858,0.99352926,0.005819296,0.0006514577
10859,0.0044739572,0.99440813,0.0011178931
10860,0.08745043,0.88755536,0.024994154
10861,0.11663161,0.7972573,0.08611113
10862,0.014617158,0.98142403,0.003958786
10863,0.007441424,0.9918677,0.00069093384
10864,0.01067037,0.9891824,0.00014723024
10865,0.019702181,0.9774136,0.0028841964
10866,0.19553012,0.80307645,0.0013934416
10867,0.57464176,0.38218772,0.04317047
10868,0.98976153,0.0041047405,0.0061337003
10869,0.8717145,0.10118245,0.027103078
10870,0.9794677,0.01750535,0.0030269339
10871,0.73488724,0.19003955,0.07507319
10872,0.6756188,0.22726887,0.09711228
10873,0.120429285,0.86029273,0.01927795
10874,0.67800254,0.31317392,0.0088235205
10875,0.22588621,0.7695967,0.004517043
10876,0.93233037,0.05318885,0.014480813
10877,0.710154,0.2677088,0.022137206
10878,0.9740381,0.019696841,0.006265037
10879,0.91748685,0.047092058,0.035421047
10880,0.61430866,0.31601337,0.069678
10881,0.497451,0.43194488,0.07060405
10882,0.99289155,0.0062459814,0.000862442
10883,0.8584047,0.13897802,0.0026172723
10884,0.46519065,0.5302141,0.004595241
10885,0.0126464125,0.98619604,0.0011575505
10886,0.33863232,0.6384114,0.022956228
10887,0.0036256968,0.9791693,0.017204992
10888,0.91253436,0.074119106,0.013346573
10889,0.19873056,0.70399773,0.097271755
10890,0.9793093,0.018487565,0.0022030603
10891,0.077331856,0.92021036,0.002457804
10892,0.53705937,0.43303475,0.029905897
10893,0.008492244,0.98638874,0.0051190327
10894,0.034712654,0.96045023,0.004837094
10895,0.021059006,0.9668177,0.012123279
10896,0.011958457,0.9728808,0.015160775
10897,0.18079148,0.8132333,0.005975196
10898,0.0074734534,0.9877216,0.004804923
10899,0.8032411,0.16474971,0.032009233
10900,0.13563876,0.85636157,0.007999638
10901,0.029192131,0.96008587,0.0107220635
10902,0.018355193,0.9782819,0.0033628505
10903,0.95131874,0.043119375,0.0055619148
10904,0.03208914,0.9643325,0.003578311
10905,0.047055114,0.89981365,0.053131234
10906,0.4009486,0.57884,0.020211345
10907,0.6421796,0.3424979,0.015322487
10908,0.82680875,0.10294163,0.07024959
10909,0.11153312,0.86194354,0.026523352
10910,0.3848969,0.3937626,0.22134055
10911,0.16110925,0.83707,0.0018207831
10912,0.18808438,0.20191617,0.6099994
10913,0.011091144,0.9858349,0.003073972
10914,0.19485801,0.7952102,0.009931779
10915,0.57088715,0.4177884,0.011324471
10916,0.63581795,0.34896004,0.015222058
10917,0.14232007,0.826858,0.030821936
10918,0.0115839215,0.9879461,0.00046991027
10919,0.65902954,0.28962836,0.051342066
10920,0.014651025,0.9843562,0.0009927381
10921,0.5728703,0.41983035,0.0072993157
10922,0.018270012,0.97970635,0.002023721
10923,0.74455017,0.16154742,0.09390238
10924,0.3958646,0.60339147,0.00074392627
10925,0.05130958,0.94456595,0.0041244156
10926,0.26089585,0.72444993,0.014654213
10927,0.6745334,0.2929071,0.0325595
10928,0.015999584,0.9741667,0.009833739
10929,0.5766297,0.41594613,0.0074241734
10930,0.9489454,0.0499026,0.0011520415
10931,0.010780321,0.9874906,0.0017291615
10932,0.85875595,0.123101465,0.018142616
10933,0.23044972,0.7667517,0.0027985638
10934,0.95433116,0.033218034,0.012450783
10935,0.29689252,0.63403994,0.0690675
10936,0.13437505,0.8625009,0.0031240736
10937,0.029919444,0.9666166,0.0034639314
10938,0.290759,0.6989943,0.01024672
10939,0.00476329,0.9947484,0.0004882665
10940,0.5832342,0.3596124,0.05715345
10941,0.0035829763,0.9941789,0.0022381998
10942,0.14220394,0.8419955,0.015800593
10943,0.02863552,0.9698453,0.0015191751
10944,0.011420169,0.98445386,0.0041260235
10945,0.00790107,0.988891,0.0032079583
10946,0.057107285,0.9403824,0.002510348
10947,0.71246445,0.17895493,0.10858057
10948,0.3570979,0.17677201,0.4661301
10949,0.07057105,0.90843827,0.020990653
10950,0.01764895,0.9114546,0.07089649
10951,0.5749366,0.2263869,0.19867647
10952,0.39387047,0.58189213,0.024237435
10953,0.05775156,0.9221987,0.020049747
10954,0.46302557,0.5309741,0.0060003335
10955,0.12523654,0.8657005,0.0090630315
10956,0.13498178,0.8633909,0.0016272932
10957,0.13321887,0.86191666,0.004864498
10958,0.052734368,0.9469081,0.00035753712
10959,0.15022874,0.7178152,0.13195609
10960,0.03578322,0.9633388,0.00087796507
10961,0.032730665,0.9635646,0.0037047942
10962,0.012043834,0.98533744,0.0026186968
10963,0.23117964,0.7427549,0.02606552
10964,0.011043562,0.9874987,0.0014576757
10965,0.0363819,0.9390027,0.024615435
10966,0.053158443,0.94436264,0.0024789276
10967,0.329931,0.6679188,0.0021501821
10968,0.8602291,0.083946526,0.055824395
10969,0.11980881,0.7991407,0.08105045
10970,0.94184494,0.013753134,0.044401947
10971,0.92949474,0.069548845,0.0009564832
10972,0.90417486,0.083864585,0.011960551
10973,0.9305812,0.05091489,0.018503891
10974,0.21023737,0.78207487,0.0076877815
10975,0.58736616,0.38472924,0.0279046
10976,0.9363102,0.05140469,0.012285143
10977,0.0044216397,0.99459344,0.0009848945
10978,0.23971473,0.73630387,0.023981452
10979,0.21135826,0.7853868,0.0032549636
10980,0.06317092,0.8984286,0.038400505
10981,0.48018047,0.47457382,0.045245722
10982,0.043012686,0.946137,0.010850235
10983,0.96466684,0.026673535,0.008659543
10984,0.00077031757,0.9971546,0.0020751273
10985,0.9888524,0.008560048,0.0025875967
10986,0.009191865,0.9715973,0.019210808
10987,0.99759656,0.0019018602,0.0005016237
10988,0.07212551,0.92246675,0.0054077236
10989,0.33041778,0.6325019,0.03708035
10990,0.44609943,0.42527857,0.12862203
10991,0.021678887,0.97723913,0.0010819552
10992,0.86665756,0.118972644,0.014369775
10993,0.012443278,0.9858381,0.0017186459
10994,0.04285909,0.95040625,0.00673459
10995,0.119159445,0.86969227,0.011148251
10996,0.98201776,0.010460905,0.0075213495
10997,0.0051553897,0.9916849,0.00315971
10998,0.057946447,0.93270737,0.009346164
10999,0.74276775,0.220714,0.036518257
11000,0.55556774,0.34201205,0.10242026
11001,0.028796751,0.96891326,0.002289986
11002,0.45588937,0.28445524,0.25965536
11003,0.01954069,0.9800418,0.00041750018
11004,0.1396955,0.85097945,0.009325062
11005,0.9097789,0.085954286,0.0042668423
11006,0.001910484,0.9935395,0.004550072
11007,0.01975509,0.9781401,0.0021047313
11008,0.34626332,0.59398663,0.059750058
11009,0.006150131,0.9896107,0.0042392444
11010,0.063201465,0.9272276,0.009570957
11011,0.011477669,0.98426914,0.004253166
11012,0.11977975,0.7255551,0.1546651
11013,0.018065548,0.98039055,0.0015438821
11014,0.24763224,0.6435396,0.10882814
11015,0.0133747,0.98629725,0.00032808195
11016,0.07614435,0.89723253,0.026623115
11017,0.26569432,0.722195,0.012110632
11018,0.15636447,0.7633682,0.08026737
11019,0.12137701,0.8775078,0.0011151909
11020,0.6409449,0.3517965,0.0072585708
11021,0.701357,0.2940678,0.004575169
11022,0.083940424,0.909304,0.0067555853
11023,0.93606275,0.050416425,0.013520843
11024,0.46126145,0.40324482,0.1354937
11025,0.017887143,0.98080176,0.0013111534
11026,0.26378262,0.65228647,0.08393091
11027,0.112922736,0.8666726,0.020404698
11028,0.04351053,0.9557488,0.000740637
11029,0.3095482,0.67997813,0.0104736285
11030,0.04448756,0.9249763,0.030536119
11031,0.9690843,0.028991094,0.0019245532
11032,0.13118224,0.8656285,0.0031892771
11033,0.005444346,0.9926202,0.0019354324
11034,0.014217623,0.9828266,0.0029558109
11035,0.016207805,0.97289646,0.010895715
11036,0.97728604,0.019240875,0.0034731445
11037,0.30070603,0.6125461,0.08674787
11038,0.7859213,0.20295368,0.011124989
11039,0.8624747,0.12452389,0.013001398
11040,0.98310995,0.013126539,0.0037634538
11041,0.99897015,0.0006594133,0.00037040724
11042,0.6809221,0.30940017,0.00967778
11043,0.11110487,0.8786251,0.010270061
11044,0.061749432,0.9358854,0.0023651472
11045,0.5106681,0.4362323,0.053099584
11046,0.14105986,0.8586178,0.00032238677
11047,0.38510165,0.6125986,0.0022997227
11048,0.8860157,0.11221454,0.0017697699
11049,0.14006254,0.7784793,0.08145815
11050,0.0042629605,0.99498713,0.0007499008
11051,0.0276432,0.9715594,0.000797376
11052,0.40367106,0.5938476,0.0024813407
11053,0.9124325,0.081846036,0.0057214503
11054,0.7165258,0.12695596,0.15651831
11055,0.5448091,0.44797015,0.007220711
11056,0.03186881,0.96647936,0.0016518285
11057,0.23474379,0.7358058,0.02945037
11058,0.027318306,0.96239156,0.010290125
11059,0.58560246,0.36718118,0.047216307
11060,0.0915952,0.8604273,0.047977507
11061,0.13524964,0.86442417,0.0003261571
11062,0.981218,0.016282732,0.002499345
11063,0.9326942,0.06548089,0.0018249139
11064,0.0038252063,0.9954145,0.0007602777
11065,0.5386781,0.45636252,0.004959351
11066,0.18864287,0.8027085,0.008648607
11067,0.006364634,0.992634,0.0010013618
11068,0.094352804,0.8826631,0.022984186
11069,0.9988501,0.000925963,0.000223924
11070,0.38353568,0.55383605,0.062628284
11071,0.17736742,0.7760054,0.04662717
11072,0.9889037,0.008722867,0.0023734772
11073,0.010974603,0.97507983,0.013945531
11074,0.19903721,0.7962924,0.004670397
11075,0.3170797,0.6810359,0.0018843837
11076,0.9845911,0.00845089,0.0069579533
11077,0.050114274,0.94856435,0.0013213385
11078,0.65920323,0.2974786,0.04331821
11079,0.03866064,0.9611285,0.00021086656
11080,0.9775029,0.015138171,0.0073589087
11081,0.88643646,0.111122124,0.0024413958
11082,0.29230398,0.39606735,0.31162873
11083,0.13012527,0.8610898,0.00878492
11084,0.34545776,0.5019505,0.15259174
11085,0.46413937,0.4844398,0.051420763
11086,0.044639323,0.9014253,0.053935345
11087,0.97307897,0.02226252,0.004658516
11088,0.48482013,0.48478696,0.030392913
11089,0.02916767,0.96702963,0.003802703
11090,0.53106254,0.4673791,0.0015583598
11091,0.3107563,0.66918075,0.020063015
11092,0.11758376,0.86936903,0.013047228
11093,0.678187,0.31792182,0.003891146
11094,0.061575983,0.9375667,0.0008573502
11095,0.12077418,0.8757613,0.0034645037
11096,0.7163996,0.27094036,0.012660046
11097,0.052768957,0.9466662,0.0005647876
11098,0.016346045,0.9803284,0.0033255497
11099,0.039958525,0.9550005,0.005040982
11100,0.92977434,0.05994661,0.010279107
11101,0.65703696,0.3383641,0.0045989635
11102,0.9728544,0.024100764,0.0030448646
11103,0.0258149,0.96643394,0.0077511086
11104,0.98355985,0.01245287,0.003987222
11105,0.034440894,0.96514237,0.00041677585
11106,0.25399694,0.5664029,0.17960021
11107,0.018151267,0.72384655,0.25800213
11108,0.7361826,0.17906064,0.0847568
11109,0.68293124,0.31401727,0.0030514463
11110,0.07396507,0.91947585,0.0065590725
11111,0.053809945,0.94269127,0.0034987936
11112,0.8615763,0.13512334,0.0033003318
11113,0.018967183,0.9805941,0.00043868073
11114,0.023687912,0.96989787,0.00641426
11115,0.017556183,0.98163164,0.00081213226
11116,0.34910426,0.6251699,0.025725888
11117,0.030124595,0.96393925,0.0059362166
11118,0.9101188,0.085373655,0.0045074644
11119,0.01555237,0.9834779,0.00096972415
11120,0.041332435,0.9467806,0.011886982
11121,0.61372983,0.36898255,0.017287618
11122,0.54147214,0.36574823,0.09277963
11123,0.011700377,0.9857987,0.0025009254
11124,0.63909364,0.33004957,0.030856846
11125,0.49238405,0.50085247,0.0067634787
11126,0.2565225,0.7399969,0.0034806132
11127,0.010949682,0.94850904,0.040541325
11128,0.096205994,0.88853174,0.015262271
11129,0.47431216,0.51577216,0.009915689
11130,0.5460214,0.4280783,0.025900312
11131,0.02771499,0.9706721,0.0016130024
11132,0.5592139,0.438619,0.0021671457
11133,0.34801117,0.61831903,0.0336698
11134,0.9604494,0.037491005,0.00205961
11135,0.9928404,0.0064560976,0.00070343696
11136,0.50914264,0.48304442,0.007812965
11137,0.035103865,0.9644265,0.00046958504
11138,0.9936606,0.0053972015,0.00094215217
11139,0.0364204,0.9544749,0.009104641
11140,0.007265772,0.9922736,0.0004606206
11141,0.017160771,0.9752001,0.007639104
11142,0.958049,0.040783707,0.0011672816
11143,0.7232459,0.2720818,0.0046723033
11144,0.9080519,0.079898104,0.012050039
11145,0.16502087,0.81243986,0.022539295
11146,0.87712437,0.1075479,0.015327695
11147,0.032760568,0.9655646,0.001674878
11148,0.25522014,0.4988748,0.24590501
11149,0.023324817,0.97507983,0.0015953454
